Table Names,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Order Date,Ship Date,Region,Product Name,Discount
Orders_Central.csv,5774,CA-2017-117408,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,76706,OFF-ST-10001580,Office Supplies,Storage,23.968,2,2.3968,31-08-17 0:00,06-09-17 0:00,Central,Super Decoflex Portable Personal File,0.2
Orders_Central.csv,5800,CA-2015-166716,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,FUR-CH-10004495,Furniture,Chairs,421.372,2,-6.0196,20-08-15 0:00,25-08-15 0:00,Central,"Global Leather and Oak Executive Chair, Black",0.3
Orders_Central.csv,5801,CA-2015-123225,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,TEC-PH-10000895,Technology,Phones,575.968,4,43.1976,11-07-15 0:00,14-07-15 0:00,Central,Polycom VVX 310 VoIP phone,0.2
Orders_Central.csv,5802,CA-2015-123225,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,OFF-PA-10000552,Office Supplies,Paper,10.368,2,3.6288,11-07-15 0:00,14-07-15 0:00,Central,Xerox 200,0.2
Orders_Central.csv,5805,CA-2018-113873,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,OFF-ST-10000943,Office Supplies,Storage,61.792,4,6.1792,13-11-18 0:00,19-11-18 0:00,Central,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,0.2
Orders_Central.csv,5806,CA-2018-113873,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,FUR-BO-10003441,Furniture,Bookcases,205.9992,3,-27.2646,13-11-18 0:00,19-11-18 0:00,Central,"Bush Westfield Collection Bookcases, Fully Assembled",0.32
Orders_Central.csv,5830,CA-2017-122063,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,FUR-TA-10004575,Furniture,Tables,581.96,2,104.7528,03-12-17 0:00,07-12-17 0:00,Central,Hon 5100 Series Wood Tables,None
Orders_Central.csv,5831,CA-2017-122063,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,FUR-CH-10004754,Furniture,Chairs,29.98,1,8.0946,03-12-17 0:00,07-12-17 0:00,Central,"Global Stack Chair with Arms, Black",None
Orders_Central.csv,5849,CA-2016-121783,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,OFF-AP-10003849,Office Supplies,Appliances,715.64,2,178.91,10-11-16 0:00,14-11-16 0:00,Central,Hoover Shoulder Vac Commercial Portable Vacuum,None
Orders_Central.csv,5850,CA-2016-121783,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,OFF-ST-10000078,Office Supplies,Storage,795.51,3,143.1918,10-11-16 0:00,14-11-16 0:00,Central,Tennsco 6- and 18-Compartment Lockers,None
Orders_Central.csv,5851,CA-2016-121783,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,TEC-CO-10001571,Technology,Copiers,549.99,1,274.995,10-11-16 0:00,14-11-16 0:00,Central,Sharp 1540cs Digital Laser Copier,None
Orders_Central.csv,5852,CA-2016-121783,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,OFF-BI-10001658,Office Supplies,Binders,74.76,3,34.3896,10-11-16 0:00,14-11-16 0:00,Central,GBC Standard Therm-A-Bind Covers,None
Orders_Central.csv,5853,CA-2016-121783,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,FUR-FU-10004351,Furniture,Furnishings,29.22,3,12.8568,10-11-16 0:00,14-11-16 0:00,Central,Staple-based wall hangings,None
Orders_Central.csv,5855,CA-2016-112214,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,OFF-ST-10001505,Office Supplies,Storage,33.488,7,-1.2558,05-08-16 0:00,11-08-16 0:00,Central,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",0.2
Orders_Central.csv,5856,CA-2016-112214,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,OFF-SU-10003567,Office Supplies,Supplies,23.04,3,-4.896,05-08-16 0:00,11-08-16 0:00,Central,Stiletto Hand Letter Openers,0.2
Orders_Central.csv,5857,CA-2016-112214,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,OFF-BI-10002982,Office Supplies,Binders,1.362,1,-2.1792,05-08-16 0:00,11-08-16 0:00,Central,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.8
Orders_Central.csv,5858,CA-2016-112214,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,FUR-FU-10002364,Furniture,Furnishings,14.76,5,-11.439,05-08-16 0:00,11-08-16 0:00,Central,"Eldon Expressions Wood Desk Accessories, Oak",0.6
Orders_Central.csv,5872,CA-2017-154235,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,FUR-FU-10004006,Furniture,Furnishings,127.95,3,21.7515,24-09-17 0:00,28-09-17 0:00,Central,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",None
Orders_Central.csv,5891,CA-2017-146157,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,OFF-PA-10001790,Office Supplies,Paper,38.432,1,13.4512,21-11-17 0:00,26-11-17 0:00,Central,Xerox 1910,0.2
Orders_Central.csv,5892,CA-2017-146157,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,OFF-ST-10001590,Office Supplies,Storage,21.568,2,1.6176,21-11-17 0:00,26-11-17 0:00,Central,"Tenex Personal Project File with Scoop Front Design, Black",0.2
Orders_Central.csv,5893,CA-2017-146157,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,TEC-AC-10003657,Technology,Accessories,81.576,3,2.0394,21-11-17 0:00,26-11-17 0:00,Central,Lenovo 17-Key USB Numeric Keypad,0.2
Orders_Central.csv,5898,CA-2017-167682,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,FUR-FU-10003799,Furniture,Furnishings,71.12,4,22.0472,03-04-17 0:00,09-04-17 0:00,Central,"Seth Thomas 13 1/2"" Wall Clock",None
Orders_Central.csv,5899,CA-2017-167682,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,TEC-PH-10000673,Technology,Phones,259.96,4,124.7808,03-04-17 0:00,09-04-17 0:00,Central,Plantronics Voyager Pro HD - Bluetooth Headset,None
Orders_Central.csv,5939,CA-2018-122077,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,TEC-PH-10003811,Technology,Phones,95.992,1,9.5992,19-05-18 0:00,25-05-18 0:00,Central,Jabra Supreme Plus Driver Edition Headset,0.2
Orders_Central.csv,5940,CA-2018-122077,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,OFF-LA-10004178,Office Supplies,Labels,13.216,4,4.2952,19-05-18 0:00,25-05-18 0:00,Central,Avery 491,0.2
Orders_Central.csv,5948,CA-2016-115924,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,OFF-BI-10004040,Office Supplies,Binders,25.9,5,12.691,14-09-16 0:00,18-09-16 0:00,Central,Wilson Jones Impact Binders,None
Orders_Central.csv,5953,US-2018-141698,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Houston,Texas,77041,OFF-PA-10001826,Office Supplies,Paper,20.736,4,7.2576,15-04-18 0:00,21-04-18 0:00,Central,Xerox 207,0.2
Orders_Central.csv,5976,CA-2018-102155,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,OFF-ST-10001496,Office Supplies,Storage,360.38,2,93.6988,13-07-18 0:00,17-07-18 0:00,Central,Standard Rollaway File with Lock,None
Orders_Central.csv,5977,CA-2018-102155,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,OFF-PA-10003673,Office Supplies,Paper,13.56,2,6.2376,13-07-18 0:00,17-07-18 0:00,Central,Strathmore Photo Mount Cards,None
Orders_Central.csv,5979,CA-2015-117765,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,FUR-TA-10001039,Furniture,Tables,429.9,5,111.774,07-09-15 0:00,13-09-15 0:00,Central,KI Adjustable-Height Table,None
Orders_Central.csv,5980,CA-2015-117765,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,OFF-BI-10000474,Office Supplies,Binders,32.06,2,15.3888,07-09-15 0:00,13-09-15 0:00,Central,Avery Recycled Flexi-View Covers for Binding Systems,None
Orders_Central.csv,5981,CA-2015-117765,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,FUR-CH-10004698,Furniture,Chairs,161.96,2,45.3488,07-09-15 0:00,13-09-15 0:00,Central,"Padded Folding Chairs, Black, 4/Carton",None
Orders_Central.csv,5982,CA-2015-117765,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,OFF-ST-10003327,Office Supplies,Storage,19.86,2,5.7594,07-09-15 0:00,13-09-15 0:00,Central,Akro-Mils 12-Gallon Tote,None
Orders_Central.csv,6023,CA-2015-130869,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,OFF-EN-10002600,Office Supplies,Envelopes,7.08,3,2.478,17-11-15 0:00,21-11-15 0:00,Central,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",0.2
Orders_Central.csv,6035,US-2016-155369,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,OFF-AP-10002578,Office Supplies,Appliances,19.568,2,-52.8336,19-04-16 0:00,25-04-16 0:00,Central,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",0.8
Orders_Central.csv,6036,US-2016-155369,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,OFF-BI-10003925,Office Supplies,Binders,310.392,4,-512.1468,19-04-16 0:00,25-04-16 0:00,Central,Fellowes PB300 Plastic Comb Binding Machine,0.8
Orders_Central.csv,6047,CA-2017-154662,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,FUR-TA-10001771,Furniture,Tables,692.94,3,173.235,09-06-17 0:00,16-06-17 0:00,Central,"Bush Cubix Conference Tables, Fully Assembled",None
Orders_Central.csv,6050,CA-2017-152765,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,OFF-PA-10000483,Office Supplies,Paper,173.488,7,54.215,15-06-17 0:00,18-06-17 0:00,Central,Xerox 19,0.2
Orders_Central.csv,6051,CA-2016-153878,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,OFF-AR-10000658,Office Supplies,Art,57.75,5,16.17,25-04-16 0:00,30-04-16 0:00,Central,Newell 324,None
Orders_Central.csv,6052,CA-2016-153878,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,OFF-AP-10001205,Office Supplies,Appliances,272.4,5,76.272,25-04-16 0:00,30-04-16 0:00,Central,Belkin 5 Outlet SurgeMaster Power Centers,None
Orders_Central.csv,6056,CA-2017-113551,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,OFF-BI-10001617,Office Supplies,Binders,2.068,1,-3.4122,18-08-17 0:00,20-08-17 0:00,Central,GBC Wire Binding Combs,0.8
Orders_Central.csv,6057,CA-2017-113551,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,OFF-PA-10004665,Office Supplies,Paper,83.84,8,30.392,18-08-17 0:00,20-08-17 0:00,Central,Advantus Motivational Note Cards,0.2
Orders_Central.csv,6072,CA-2016-120901,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,OFF-ST-10000025,Office Supplies,Storage,152.688,2,-26.7204,31-12-16 0:00,04-01-17 0:00,Central,Fellowes Stor/Drawer Steel Plus Storage Drawers,0.2
Orders_Central.csv,6073,CA-2016-120901,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,OFF-FA-10001561,Office Supplies,Fasteners,3.488,2,0.5668,31-12-16 0:00,04-01-17 0:00,Central,Stockwell Push Pins,0.2
Orders_Central.csv,6074,CA-2016-120901,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,OFF-SU-10001225,Office Supplies,Supplies,5.888,2,-1.3248,31-12-16 0:00,04-01-17 0:00,Central,Staple remover,0.2
Orders_Central.csv,6081,CA-2018-154676,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,77070,OFF-ST-10001172,Office Supplies,Storage,151.056,9,7.5528,05-08-18 0:00,08-08-18 0:00,Central,"Tennsco Lockers, Sand",0.2
Orders_Central.csv,6082,US-2015-165589,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,FUR-FU-10002396,Furniture,Furnishings,25.16,5,-11.322,18-02-15 0:00,18-02-15 0:00,Central,"DAX Copper Panel Document Frame, 5 x 7 Size",0.6
Orders_Central.csv,6083,US-2017-132577,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,OFF-BI-10004040,Office Supplies,Binders,6.216,6,-9.6348,22-11-17 0:00,27-11-17 0:00,Central,Wilson Jones Impact Binders,0.8
Orders_Central.csv,6084,US-2017-132577,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,OFF-AR-10003481,Office Supplies,Art,23.616,9,2.6568,22-11-17 0:00,27-11-17 0:00,Central,Newell 348,0.2
Orders_Central.csv,6085,US-2017-132577,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,TEC-AC-10000387,Technology,Accessories,24.032,2,-0.6008,22-11-17 0:00,27-11-17 0:00,Central,KeyTronic KT800P2 - Keyboard - Black,0.2
Orders_Central.csv,6086,US-2017-132577,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,OFF-LA-10000262,Office Supplies,Labels,2.088,1,0.6786,22-11-17 0:00,27-11-17 0:00,Central,Avery 494,0.2
Orders_Central.csv,6087,US-2017-132577,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,OFF-BI-10003196,Office Supplies,Binders,4.488,6,-6.732,22-11-17 0:00,27-11-17 0:00,Central,Accohide Poly Flexible Ring Binders,0.8
Orders_Central.csv,6107,CA-2015-120852,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,OFF-AP-10001563,Office Supplies,Appliances,19.432,2,-49.5516,20-12-15 0:00,25-12-15 0:00,Central,Belkin Premiere Surge Master II 8-outlet surge protector,0.8
Orders_Central.csv,6108,CA-2015-120852,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,TEC-AC-10004510,Technology,Accessories,65.44,5,-8.18,20-12-15 0:00,25-12-15 0:00,Central,Logitech Desktop MK120 Mouse and keyboard Combo,0.2
Orders_Central.csv,6109,CA-2017-150007,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,OFF-LA-10001982,Office Supplies,Labels,6,2,2.1,11-09-17 0:00,16-09-17 0:00,Central,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,0.2
Orders_Central.csv,6110,CA-2017-150007,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,OFF-BI-10004141,Office Supplies,Binders,1.908,3,-3.2436,11-09-17 0:00,16-09-17 0:00,Central,Insertable Tab Indexes For Data Binders,0.8
Orders_Central.csv,6123,CA-2018-152660,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,OFF-ST-10000532,Office Supplies,Storage,61.568,2,4.6176,04-12-18 0:00,09-12-18 0:00,Central,Advantus Rolling Drawer Organizers,0.2
Orders_Central.csv,6124,CA-2016-142139,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford,Texas,76021,OFF-PA-10003883,Office Supplies,Paper,20.96,4,6.812,31-08-16 0:00,05-09-16 0:00,Central,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",0.2
Orders_Central.csv,6136,CA-2016-105613,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,TEC-AC-10000521,Technology,Accessories,27.696,3,3.462,18-10-16 0:00,22-10-16 0:00,Central,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",0.2
Orders_Central.csv,6137,CA-2016-105613,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,OFF-AP-10000026,Office Supplies,Appliances,73.164,6,-186.5682,18-10-16 0:00,22-10-16 0:00,Central,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.8
Orders_Central.csv,6145,CA-2018-151190,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,68104,OFF-PA-10000575,Office Supplies,Paper,20.07,3,9.2322,27-06-18 0:00,01-07-18 0:00,Central,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",None
Orders_Central.csv,6158,CA-2017-104150,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133,OFF-EN-10002504,Office Supplies,Envelopes,81.54,3,38.3238,03-08-17 0:00,05-08-17 0:00,Central,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",None
Orders_Central.csv,6159,CA-2017-104150,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133,TEC-AC-10004803,Technology,Accessories,167.28,12,23.4192,03-08-17 0:00,05-08-17 0:00,Central,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,None
Orders_Central.csv,6168,CA-2016-142433,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,77036,OFF-PA-10002377,Office Supplies,Paper,117.456,3,44.046,20-04-16 0:00,25-04-16 0:00,Central,Xerox 1916,0.2
Orders_Central.csv,6173,US-2015-106299,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,OFF-BI-10001758,Office Supplies,Binders,26.7,5,12.549,02-08-15 0:00,08-08-15 0:00,Central,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,None
Orders_Central.csv,6174,US-2015-106299,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,TEC-AC-10003237,Technology,Accessories,21.2,2,9.116,02-08-15 0:00,08-08-15 0:00,Central,Memorex Micro Travel Drive 4 GB,None
Orders_Central.csv,6175,US-2015-106299,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,OFF-ST-10002011,Office Supplies,Storage,838.38,2,226.3626,02-08-15 0:00,08-08-15 0:00,Central,Smead Adjustable Mobile File Trolley with Lockable Top,None
Orders_Central.csv,6190,CA-2018-157903,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,60016,TEC-PH-10004345,Technology,Phones,383.84,4,47.98,04-04-18 0:00,08-04-18 0:00,Central,Cisco SPA 502G IP Phone,0.2
Orders_Central.csv,6193,CA-2018-104927,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,OFF-PA-10000019,Office Supplies,Paper,25.92,5,9.072,22-12-18 0:00,26-12-18 0:00,Central,Xerox 1931,0.2
Orders_Central.csv,6194,CA-2018-104927,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,OFF-BI-10003429,Office Supplies,Binders,6.33,5,-9.8115,22-12-18 0:00,26-12-18 0:00,Central,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",0.8
Orders_Central.csv,6195,CA-2018-104927,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,OFF-PA-10000176,Office Supplies,Paper,75.88,5,26.558,22-12-18 0:00,26-12-18 0:00,Central,Xerox 1887,0.2
Orders_Central.csv,6198,CA-2016-149909,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,OFF-PA-10000726,Office Supplies,Paper,63.77,7,28.6965,13-11-16 0:00,17-11-16 0:00,Central,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",None
Orders_Central.csv,6199,CA-2016-149909,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,TEC-PH-10001536,Technology,Phones,50.97,3,13.2522,13-11-16 0:00,17-11-16 0:00,Central,Spigen Samsung Galaxy S5 Case Wallet,None
Orders_Central.csv,6200,CA-2016-149909,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,OFF-PA-10001790,Office Supplies,Paper,96.08,2,46.1184,13-11-16 0:00,17-11-16 0:00,Central,Xerox 1910,None
Orders_Central.csv,6201,CA-2016-146675,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,TEC-CO-10001766,Technology,Copiers,1439.968,4,485.9892,16-04-16 0:00,20-04-16 0:00,Central,Canon PC940 Copier,0.2
Orders_Central.csv,6202,CA-2016-146675,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201,TEC-AC-10004396,Technology,Accessories,43.56,3,-4.9005,16-04-16 0:00,20-04-16 0:00,Central,Logitech Keyboard K120,0.2
Orders_Central.csv,6206,CA-2017-133697,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,OFF-PA-10000726,Office Supplies,Paper,51.016,7,15.9425,20-10-17 0:00,24-10-17 0:00,Central,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",0.2
Orders_Central.csv,6207,CA-2017-133697,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,OFF-FA-10003112,Office Supplies,Fasteners,25.248,4,7.89,20-10-17 0:00,24-10-17 0:00,Central,Staples,0.2
Orders_Central.csv,6208,CA-2017-133697,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,FUR-CH-10002372,Furniture,Chairs,56.686,1,-14.5764,20-10-17 0:00,24-10-17 0:00,Central,Office Star - Ergonomically Designed Knee Chair,0.3
